ds_sale_price_formula,ds_purchase_price_formula,ds_material_alias,vl_quantity_sell,vl_unit_price_sell,cd_alias_language,cd_product_id,lower(ds_category_en),lower(ds_record_type_name)
"","",Tableware tin,9.25,12.870000,en,18071,tin,retail
"","","Brass MS58, new, pieces",38.00,3.350000,en,18032,yellow brass,retail
"","",Copper cable with plug,15.00,0.700000,en,18029,cables,retail
"","",Hartmetall Bohrer und Fräser,4.90,14.890000,de,18019,tungsten carbide,retail
"","","Brass MS58, new, pieces",6.70,3.280000,en,18032,yellow brass,retail
"","","Heavy copper, berry min. 98% Cu",5.00,4.490000,en,18022,copper,retail
"","","Copper, miscellaneous, low-grade, old",115.00,4.450000,en,18024,copper,retail
"","","Brass, miscellaneous",10.00,2.890000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",4.10,4.410000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",821.00,1.570000,en,18028,cables,retail
"","",Hartmetall Bohrer und Fräser,1785.00,17.800000,de,18019,tungsten carbide,wholesale - europe domestic
"","","Bright copper, no 1, Millberry",67.00,4.990000,en,18025,copper,retail
"","","Bright copper, no 2, sparkplugs",10.40,4.800000,en,18023,copper,retail
"","","Copper Cable, min. 38% Cu",28.50,1.350000,en,18028,cables,retail
"","","Copper Cable, min. 38% Cu",118.00,1.410000,en,18028,cables,retail
"","",Hartmetall Wendeschneidplatten,40.00,14.250000,de,18017,tungsten carbide,retail
"","","Hss, miscellaneous, high speed steel",118.00,0.560000,en,18018,tungsten carbide,retail
"","",Tombac turnings,28.00,3.500000,en,18069,red brass,retail
"","",Tableware tin,36.20,13.300000,en,18071,tin,retail
"","","Zinc alloy, contaminated",4.10,0.500000,en,10010,zinc,retail
"","","Aluminium, miscellaneous",503.00,1.180000,en,18003,aluminium,retail
"","","Brass MS58, new, pieces",55.00,3.390000,en,18032,yellow brass,retail
"","","Copper Cable, min. 60% Cu",85.00,2.280000,en,18030,cables,retail
"","",Class 3 circuit boards,18.90,4.500000,en,18045,pcbs,retail
"","","Brass, miscellaneous",18.50,2.890000,en,18036,yellow brass,retail
"","",Tableware tin,9.90,11.300000,en,18071,tin,retail
"","","Brass, miscellaneous",12.20,2.890000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",5.10,4.460000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",30.00,4.450000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",705.00,5.230000,en,18025,copper,retail
"","","Mobiles, smartphones",2.00,17.670000,en,18043,phones,retail
"","","Copper-brass radiator, contaminated",13.00,1.450000,en,18027,copper,retail
"","","Copper Cable, min. 38% Cu",16.00,1.360000,en,18028,cables,retail
"","","Brass MS58, new, pieces",72.00,3.380000,en,18032,yellow brass,retail
"","","Stainless steel, V2a, nirosta, niro",9780.00,0.960000,en,18037,stainless steel,wholesale - europe domestic
"","",Electric motors - large,460.00,0.370000,en,10212,electronics,retail
"","","Aluminium, miscellaneous",112.00,1.150000,en,18003,aluminium,retail
"","",Tableware tin,4.50,11.030000,en,18071,tin,retail
"","","Hss, miscellaneous, high speed steel",29.80,0.150000,en,18018,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",107.50,5.110000,en,18025,copper,retail
"","",Class 3 circuit boards,19.00,1.780000,en,18045,pcbs,retail
"","","Brass, miscellaneous",144.00,3.110000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",75.40,4.630000,en,18024,copper,retail
"","","Copper, miscellaneous, low-grade, old",20.00,4.410000,en,18024,copper,retail
"","","Bright copper, no 2, sparkplugs",13.00,4.760000,en,18023,copper,retail
"","","Brass, miscellaneous",38.00,2.880000,en,18036,yellow brass,retail
"","","Aluminium, miscellaneous",34.00,0.480000,en,18003,aluminium,retail
"","","Copper Cable, min. 38% Cu",42.90,1.330000,en,18028,cables,retail
"","",Scrap soft lead,0.70,1.130000,en,19556,lead,retail
"","","Copper Cable, min. 60% Cu",6.80,2.010000,en,18030,cables,retail
"","","Bright copper, no 1, Millberry",52.00,4.390000,en,18025,copper,retail
"","","Aluminium profiles, bare (new)",11.00,0.990000,en,18001,aluminium,retail
"","","Copper Cable, min. 38% Cu",14.00,1.330000,en,18028,cables,retail
"","","Stainless steel, V2a, nirosta, niro",43.00,0.680000,en,18037,stainless steel,retail
"","","Bright copper, no 1, Millberry",159.00,5.200000,en,18025,copper,retail
"","","Bright copper, no 2, sparkplugs",12.90,4.800000,en,18023,copper,retail
"","","Tungsten carbide, miscellaneous",3.10,13.400000,en,18020,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",3.10,1.350000,en,18028,cables,retail
"","","Copper Cable, min. 70% Cu",2.00,2.710000,en,18031,cables,retail
"","","Aluminium profiles, painted",371.00,1.110000,en,18002,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",16.40,4.410000,en,18024,copper,retail
"","","Brass, miscellaneous",7.70,2.890000,en,18036,yellow brass,retail
"","","Aluminium, miscellaneous",4.10,0.630000,en,18003,aluminium,retail
"","","E1 - iron and steel, miscellaneous scrap",302.00,0.080000,en,18060,iron and steel,retail
"","","Copper Cable, min. 38% Cu",275.00,1.400000,en,18028,cables,retail
"","","Copper, miscellaneous, low-grade, old",3.00,4.350000,en,18024,copper,retail
"","","Heavy copper, berry min. 98% Cu",1.40,4.590000,en,18022,copper,retail
"","","Copper Cable, min. 60% Cu",3.00,2.250000,en,18030,cables,retail
"","","Copper, miscellaneous, low-grade, old",86.00,4.460000,en,18024,copper,retail
"","","Brass, miscellaneous",3.30,2.890000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",90.30,1.360000,en,18028,cables,retail
"","",Disc drives,0.20,26.770000,en,18055,pc components,retail
"","",Tableware tin,4.00,11.140000,en,18071,tin,retail
"","","Tungsten carbide, miscellaneous",91.00,8.500000,en,18020,tungsten carbide,retail
"","","Heavy copper, berry min. 98% Cu",23.70,4.590000,en,18022,copper,retail
"","","Copper, miscellaneous, low-grade, old",2.90,4.450000,en,18024,copper,retail
"","","Brass, miscellaneous",15.80,2.880000,en,18036,yellow brass,retail
"","","Heavy copper, berry min. 98% Cu",24080.00,4.873210,en,18022,copper,wholesale - europe domestic
"","","Copper Cable, min. 38% Cu",37.00,1.350000,en,18028,cables,retail
"","",Copper cable with plug,10.00,0.760000,en,18029,cables,retail
"","","Bright copper, no 1, Millberry",55.00,4.730000,en,18025,copper,retail
"","",Tableware tin,4.90,11.120000,en,18071,tin,retail
"","","Bright copper, no 1, Millberry",89.00,5.200000,en,18025,copper,retail
"","","Electronic scrap, miscellaneous",779.00,0.200000,en,18059,electronics,retail
"","","Aluminium, miscellaneous",124.00,0.550000,en,18003,aluminium,retail
"","",Tableware tin,3.00,11.350000,en,18071,tin,retail
"","","E1 - iron and steel, miscellaneous scrap",660.00,0.080000,en,18060,iron and steel,retail
"","",Lead batteries,257.00,0.400000,en,18065,electronics,retail
"","","Cast aluminium, old",34.00,0.620000,en,18014,aluminium,retail
"","",Aluminium extension profiles,4.00,0.900000,en,10005,aluminium,retail
"","",Tableware tin,8.20,9.260000,en,18071,tin,retail
"","","Copper, miscellaneous, low-grade, old",157.00,4.720000,en,18024,copper,retail
"","",Hartmetall Wendeschneidplatten,20.00,14.650000,de,18017,tungsten carbide,retail
"","","Brass, miscellaneous",63.00,2.910000,en,18036,yellow brass,retail
"","",Class 3 circuit boards,13.00,4.500000,en,18045,pcbs,retail
"","","Copper Cable, min. 38% Cu",11.00,1.360000,en,18028,cables,retail
"","",Scrap soft lead,2.00,1.050000,en,19556,lead,retail
"","","Copper, miscellaneous, low-grade, old",69.00,4.280000,en,18024,copper,retail
"","","Copper, miscellaneous, low-grade, old",22.70,4.480000,en,18024,copper,retail
"","",Low-grade copper,2.00,3.000000,en,10118,copper,retail
"","","Bright copper, no 1, Millberry",188.50,5.200000,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",53.20,4.890000,en,18025,copper,retail
"","","Copper Cable, min. 70% Cu",130.00,2.710000,en,18031,cables,retail
"","",Copper cable with plug,32.00,0.770000,en,18029,cables,retail
"","",Electric motors - large,6.00,0.380000,en,10212,electronics,retail
"","","Copper Cable, min. 60% Cu",87.50,2.300000,en,18030,cables,retail
"","","Copper Cable, min. 38% Cu",33.10,1.330000,en,18028,cables,retail
"","","Heavy copper, berry min. 98% Cu",5.50,4.670000,en,18022,copper,retail
"","","Copper Cable, min. 38% Cu",15.00,1.350000,en,18028,cables,retail
"","","Copper Cable, min. 55% Cu",40.00,1.750000,en,10024,cables,retail
"","","Brass, miscellaneous",27.00,2.880000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",28.00,1.350000,en,18028,cables,retail
"","","Bright copper, no 1, Millberry",952.00,5.230000,en,18025,copper,retail
"","",Hartmetall Bohrer und Fräser,16.30,14.940000,de,18019,tungsten carbide,retail
"","","Bright copper, no 2, sparkplugs",56.00,4.740000,en,18023,copper,retail
"","","Heavy copper, berry min. 98% Cu",24.00,4.640000,en,18022,copper,retail
"","",Hartmetall Bohrer und Fräser,12.00,14.940000,de,18019,tungsten carbide,retail
"","","Copper Cable, min. 70% Cu",7640.00,3.500000,en,18031,cables,wholesale - europe domestic
"","","Brass MS58, new, pieces",0.70,3.490000,en,18032,yellow brass,retail
"","",Tableware tin,3.60,13.510000,en,18071,tin,retail
"","",Tableware tin,110.50,11.900000,en,18071,tin,retail
"","",Copper underground cables,12120.00,1.250000,en,10033,cables,wholesale - europe domestic
"","","Tungsten carbide, miscellaneous",12.40,13.400000,en,18020,tungsten carbide,retail
"","","Heavy copper, berry min. 98% Cu",617.00,4.950000,en,18022,copper,retail
"","","Copper Cable, min. 60% Cu",8.00,2.100000,en,18030,cables,retail
"","","Copper Cable, min. 70% Cu",16.00,2.700000,en,18031,cables,retail
"","",Lead batteries,552.00,0.440000,en,18065,electronics,retail
"","",Brass cartridges,20.00,3.200000,en,18034,yellow brass,retail
"","","Brass, miscellaneous",171.00,2.950000,en,18036,yellow brass,retail
"","",Modules - mixed materials,2077.45,1.500000,en,10139,electronics,wholesale - europe domestic
"","",Power distribution box,175.60,0.360000,en,10106,electronics,wholesale - europe domestic
"","","Copper Cable, min. 70% Cu",22.00,2.700000,en,18031,cables,retail
"","","E1 - iron and steel, miscellaneous scrap",6.00,0.200000,en,18060,iron and steel,retail
"","","Stainless steel, V2a, nirosta, niro",4.10,0.790000,en,18037,stainless steel,retail
"","",Disc drives,1.00,18.980000,en,18055,pc components,retail
"","","Copper, miscellaneous, low-grade, old",1.10,4.790000,en,18024,copper,retail
"","","Copper Cable, min. 60% Cu",100.50,2.420000,en,18030,cables,retail
"","",Tableware tin,19.40,11.320000,en,18071,tin,retail
"","",Hartmetall Bohrer und Fräser,10.30,14.270000,de,18019,tungsten carbide,retail
"","",Hartmetall Wendeschneidplatten,4.00,13.990000,de,18017,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",138.50,1.410000,en,18028,cables,retail
"","","Bright copper, no 1, Millberry",64.00,4.880000,en,18025,copper,retail
"","","Copper, miscellaneous, low-grade, old",80.00,4.440000,en,18024,copper,retail
"","","Copper Cable, min. 70% Cu",97.00,2.710000,en,18031,cables,retail
"","","Brass, miscellaneous",264.00,3.080000,en,18036,yellow brass,retail
"","",Brass - contaminated,36.00,1.500000,en,10133,yellow brass,retail
"","","Cast aluminium, new",62.00,0.880000,en,18013,aluminium,retail
"","",Cable sheath lead,102.00,1.090000,en,18064,lead,retail
"","","Bright copper, no 2, sparkplugs",28.30,4.800000,en,18023,copper,retail
"","",Tableware tin,13.80,11.400000,en,18071,tin,retail
"","","Brass MS58, new, pieces",0.80,3.380000,en,18032,yellow brass,retail
"","",Scrap soft lead,18.00,1.120000,en,19556,lead,retail
"","","Brass, miscellaneous",9.00,2.800000,en,18036,yellow brass,retail
"","","Tungsten carbide, miscellaneous",13.10,13.400000,en,18020,tungsten carbide,retail
"","","Copper, miscellaneous, low-grade, old",11.70,4.440000,en,18024,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",300.00,0.100000,en,18060,iron and steel,retail
"","",Electric motors - large,41.00,0.250000,en,10212,electronics,retail
"","",Hartmetall Wendeschneidplatten,7.20,14.650000,de,18017,tungsten carbide,retail
"","","Aluminium sheet, bare, new",6.80,0.920000,en,18005,aluminium,retail
"","","Copper Cable, min. 55% Cu",92.00,1.700000,en,10024,cables,retail
"","","Brass, miscellaneous",24.00,2.880000,en,18036,yellow brass,retail
"","",Tableware tin,2.90,10.460000,en,18071,tin,retail
"","","Brass, miscellaneous",2.90,2.880000,en,18036,yellow brass,retail
"","","Copper, miscellaneous, low-grade, old",16.50,4.370000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",27.10,4.730000,en,18025,copper,retail
"","",E3 - heavy scrap,11.40,0.170000,en,18061,iron and steel,retail
"","",Low-grade copper,10.00,3.550000,en,10118,copper,retail
"","",Tableware tin,0.60,11.290000,en,18071,tin,retail
"","","Copper, miscellaneous, low-grade, old",124.00,4.550000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",40.00,5.070000,en,18025,copper,retail
"","",Scrap soft lead,12.00,1.120000,en,19556,lead,retail
"","","Aluminium, miscellaneous",100.00,0.650000,en,18003,aluminium,retail
"","",Tableware tin,9.10,10.690000,en,18071,tin,retail
"","","Copper Cable, min. 38% Cu",60.00,1.350000,en,18028,cables,retail
"","","Brass MS58, new, pieces",89.00,3.380000,en,18032,yellow brass,retail
"","","Zinc, old",2.00,1.360000,en,18073,zinc,retail
"","","Copper, miscellaneous, low-grade, old",340.00,4.690000,en,18024,copper,retail
"","","Zinc, old",1.70,0.500000,en,18073,zinc,retail
"","","Brass, miscellaneous",59.00,2.880000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",9.00,4.810000,en,18025,copper,retail
"","","Aluminium profiles, bare (new)",19.00,1.090000,en,18001,aluminium,retail
"","","Brass MS58, new, pieces",78.00,3.390000,en,18032,yellow brass,retail
"","","Brass, miscellaneous",152.00,2.830000,en,18036,yellow brass,retail
"","",Tableware tin,34.00,11.290000,en,18071,tin,retail
"","",Hartmetall Wendeschneidplatten,4023.50,17.800000,de,18017,tungsten carbide,wholesale - europe domestic
"","","Tungsten carbide, miscellaneous",168.50,17.800000,en,18020,tungsten carbide,wholesale - europe domestic
"","",Hartmetall Wendeschneidplatten,10.40,13.990000,de,18017,tungsten carbide,retail
"","","Copper Cable, min. 55% Cu",169.50,1.850000,en,10024,cables,retail
"","","Aluminium sheet, bare, new",8.00,0.930000,en,18005,aluminium,retail
"","","Brass, miscellaneous",50.50,2.830000,en,18036,yellow brass,retail
"","",Hartmetall Wendeschneidplatten,11.00,14.080000,de,18017,tungsten carbide,retail
"","","Copper, miscellaneous, low-grade, old",184.00,4.630000,en,18024,copper,retail
"","","Stainless steel, V2a, nirosta, niro",95.00,0.670000,en,18037,stainless steel,retail
"","","E1 - iron and steel, miscellaneous scrap",18.00,0.100000,en,18060,iron and steel,retail
"","","Bright copper, no 1, Millberry",24.00,4.910000,en,18025,copper,retail
"","",Aluminium offset plate,1866.00,1.290000,en,21641,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",24.00,4.460000,en,18024,copper,retail
"","",Tableware tin,15.10,11.300000,en,18071,tin,retail
"","",E-cu punchings,68.00,4.870000,en,30001,copper,retail
"","",Brass cartridges,15.40,3.230000,en,18034,yellow brass,retail
"","","Brass, miscellaneous",1.60,2.880000,en,18036,yellow brass,retail
"","",Tableware tin,11.00,11.350000,en,18071,tin,retail
"","","Copper, miscellaneous, low-grade, old",18.00,4.440000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",14.00,1.350000,en,18028,cables,retail
"","","Copper, miscellaneous, low-grade, old",401.00,4.690000,en,18024,copper,retail
"","","Brass, miscellaneous",18.00,2.800000,en,18036,yellow brass,retail
"","","Cast aluminium, new",60.00,0.880000,en,18013,aluminium,retail
"","",Tableware tin,13.70,11.200000,en,18071,tin,retail
"","",E3 - heavy scrap,37.50,0.100000,en,18061,iron and steel,retail
"","","Copper, miscellaneous, low-grade, old",132.50,4.690000,en,18024,copper,retail
"","",Copper cable with plug,18.30,0.780000,en,18029,cables,retail
"","","Copper Cable, min. 38% Cu",59.10,1.360000,en,18028,cables,retail
"","",Tableware tin,12.90,11.350000,en,18071,tin,retail
"","","Copper, miscellaneous, low-grade, old",6.50,4.150000,en,18024,copper,retail
"","","Copper Cable, min. 60% Cu",370.00,2.310000,en,18030,cables,retail
"","","Tungsten carbide, miscellaneous",25.00,10.810000,en,18020,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",306.00,5.160000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",21.00,1.350000,en,18028,cables,retail
"","","Copper Cable, min. 38% Cu",42.00,1.350000,en,18028,cables,retail
"","","Tungsten carbide, miscellaneous",28.00,13.220000,en,18020,tungsten carbide,retail
"","","Brass, miscellaneous",14.50,2.900000,en,18036,yellow brass,retail
"","","Aluminium, miscellaneous",4.40,0.620000,en,18003,aluminium,retail
"","","Zinc, old",2.40,1.420000,en,18073,zinc,retail
"","","Copper Cable, min. 70% Cu",6.30,2.710000,en,18031,cables,retail
"","",Brass cartridges,24.30,3.250000,en,18034,yellow brass,retail
"","",Brass cartridges,22.20,3.220000,en,18034,yellow brass,retail
"","","Heavy copper, berry min. 98% Cu",41.50,4.140000,en,18022,copper,retail
"","",Hartmetall Bohrer und Fräser,10.00,14.270000,de,18019,tungsten carbide,retail
"","",Tableware tin,15.00,11.290000,en,18071,tin,retail
"","",Tableware tin,4.10,11.290000,en,18071,tin,retail
"","","Brass, miscellaneous",14.10,2.880000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",28.00,1.350000,en,18028,cables,retail
"","",Hartmetall Bohrer und Fräser,465.50,17.600000,de,18019,tungsten carbide,wholesale - europe domestic
"","",Class 3 circuit boards,23.00,4.500000,en,18045,pcbs,retail
"","","Copper, miscellaneous, low-grade, old",131.00,4.660000,en,18024,copper,retail
